smiles,pIC50
CC(=O)N1C[C@@H](OCc2ccccc2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,5.337242168318426
CC(=O)N1C[C@H](CCc2ccccc2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,7.3979400086720375
CC(=O)N1C[C@H](OCC2CCCCC2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,8.309803919971486
CC(=O)N1C[C@H](OCCC(c2ccccc2)c2ccccc2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,8.0
CC(=O)N1C[C@H](OCCCc2ccccc2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,7.853871964321762
CC(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,9.045757490560675
CC(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1,4.492144128304169
CC(=O)NN(CCCc1ccccc1)C(=O)[C@@H]1CCCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N,4.892790030352131
CC(=O)NN(Cc1ccccc1)C(=O)[C@@H]1CCCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)C(=O)NCCc1ccccc1,5.494850021680094
CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccc(C(=O)N[C@H](C(N)=O)C(C)C)cc2s1,5.045757490560675
CC(=O)N[C@@]1(Cc2ccccc2)CC[C@H]2CC[C@@H](C(=O)N[C@H]3CCCN(C(=N)N)C3O)N2C1=O.Cl,5.4089353929735005
CC(=O)N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)C[n+]1ccccc1,6.7447274948966935
CC(=O)N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)Cc1ccccc1,6.200659450546418
CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccc(C(=N)N)cc1)P(=O)(O)c1ccccc1,5.1249387366083
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,6.366531544420414
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCCCCN=C(N)N,4.376750709602099
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)C[n+]1ccccc1,5.568636235841013
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(=O)c1nccs1,5.638272163982407
CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H]1CCCN(C(=N)N)C1O.Cl,6.546681659952962
CC(=O)N[C@H]1C/C=C/COc2ccc(cc2)C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,5.055024091587952
CC(=O)N[C@H]1CC(=O)N(C)CCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,4.767003889607846
CC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccc(N[C@H](C(N)=O)C(C)C)cc3s2)NC(=O)[C@H](CC(C)C)NC1=O,7.468521082957745
CC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,5.089375595110798
